05:57:19.861 [main] INFO  com.aa.wallpaper.Wallpaper - 初始页面 -> url -> https://www.zhihu.com/question/325648700
05:57:19.876 [main] INFO  com.aa.wallpaper.Wallpaper - 页面标题 -> 有什么可以将屏幕发挥到极致的壁纸? - 知乎
05:57:22.354 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-874ded668fcc4dbd401ddd13fa53b375_hd.jpg  
05:57:22.493 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-841898ddaffcdff4e5bb967b38ef00f1_hd.jpg  
05:57:22.504 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-e4044882608b57591c12412182e6bafb_hd.jpg  
05:57:22.533 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-f613fe9b59f00797be8557fcd9ecf71c_hd.jpg  
05:57:22.604 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-1fafbc902f086bb2fb078bcaa7368509_hd.jpg  
05:57:22.718 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-e52cf77802b7efcc2a53e1e1491f31a9_hd.jpg  
05:57:22.755 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-4724cdc5cdc8996303eb6e6bb376a6fc_hd.jpg  
05:57:22.785 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-7bfe3540b4b98cf930361f120dd9d4bd_hd.jpg  
05:57:22.809 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-0445533ab4982994d93e07f2f1653c77_hd.jpg  
05:57:22.983 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-ef3047c688d47c9c28c79ad02d288526_hd.jpg  
05:57:23.054 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-3903fac48454ef4eb245cab564d4acc3_hd.jpg  
05:57:23.070 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-a8a27fe7a061660ac205fb24e36b7cf0_hd.jpg  
05:57:23.189 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-9d2917ef3acbc1f7b4be05670278594f_hd.jpg  
05:57:23.273 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-7f9c8b2e4b3ac3e60b8adfae5c30837c_hd.jpg  
05:57:23.299 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-6d6cddc81d037455d0b734e612b820d0_hd.jpg  
05:57:23.335 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-d01c398d87e8b190b297a9cc6fa28566_hd.jpg  
05:57:23.424 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-5b1464d8ba312f2807571626760fef31_hd.jpg  
05:57:23.438 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-e5dbd35fd01eb6be3da39be2c241e199_hd.jpg  
05:57:23.575 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-ac6d9200098c8aeb43a9f86ee51b1d0b_hd.jpg  
05:57:23.601 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-e636a9f0ef84fdc74c6240bb5aff8ac8_hd.jpg  
05:57:23.679 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-e6148d72900436ba15f44c7e84e70676_hd.jpg  
05:57:23.681 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-fd83f50ab0415935c3463858947c984a_hd.jpg  
05:57:23.688 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-55970df28d1138a023db252fa8835ffe_hd.jpg  
05:57:23.831 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-c5a19e23fcadc963c1789d1520c9b318_hd.jpg  
05:57:23.867 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-68c0551b5df1da93a7c3482a6f21f183_hd.jpg  
05:57:23.932 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-6bb239eedac455af7788539c753c25de_hd.jpg  
05:57:23.951 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-87e928acd8046837e271b90243d20697_hd.jpg  
05:57:24.076 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-656a941fe00e8962a27a77195d59c84d_hd.jpg  
05:57:24.109 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-427b31abd27aa7bb0208059eaf17b28e_hd.jpg  
05:57:24.159 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-16d84935acad42f3a4fecfea5a70237c_hd.jpg  
05:57:24.212 [Thread-2] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-38b9e0db8fb0769333f3853a897793b9_hd.jpg  
05:57:24.225 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-bb1c8b1380a663eaea065637b7d40375_hd.jpg  
05:57:24.314 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic4.zhimg.com/50/v2-3ebf66f1d9be3f0474c7671f1e425a11_hd.jpg  
05:57:24.357 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-3299ffb2c939bc25788aa9bf22b69e45_hd.jpg  
05:57:24.395 [Thread-5] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-3ab71b7c046abe10ea1cb88d771497dc_hd.jpg  
05:57:24.476 [Thread-1] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-c6862f1345e134a6d88e05ec7cde1ed2_hd.jpg  
05:57:24.535 [Thread-4] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic1.zhimg.com/50/v2-b9e497919e3aab0fcd18f8443792bf1b_hd.jpg  
05:57:24.606 [Thread-3] INFO  com.aa.wallpaper.Wallpaper - downloading...  resourceUrl -> https://pic2.zhimg.com/50/v2-2a37a625136430a78056e1655e8ec75d_hd.jpg  
